11/08/2017 11:27:57	-15	13	180
11/08/2017 11:28:19	-15	13	180
11/08/2017 11:28:55	-15	13	180
11/08/2017 11:29:07	-15	13	180
11/08/2017 11:29:27	-15	13	180
11/08/2017 11:29:57	-15	13	180
11/08/2017 11:30:09	-15	13	180
11/08/2017 11:30:14	-15	13	180
11/08/2017 11:30:19	-15	13	180
11/08/2017 11:30:28	-15	13	180
11/08/2017 11:30:34	-15	13	180
11/08/2017 11:30:38	-15	13	180
11/08/2017 11:30:42	-15	13	180
11/08/2017 11:30:47	-15	13	180
11/08/2017 11:30:54	-15	13	180
11/08/2017 11:31:00	-15	13	180
11/08/2017 11:31:06	-15	13	180
11/08/2017 11:31:17	-15	13	180
11/08/2017 11:31:27	-15	13	180
11/08/2017 11:31:41	-15	13	180
11/08/2017 11:31:46	-15	13	282.2248
11/08/2017 11:31:54	-15	13	282.2248
11/08/2017 11:32:12	-15	13	282.2248
11/08/2017 11:32:16	-15	13	282.2248
11/08/2017 11:32:21	-15	13	282.2248
11/08/2017 11:32:29	-15	13	282.2248
11/08/2017 11:32:39	-15	13	282.2248
