11/27/2017 18:43:11	46	-1	180
11/27/2017 18:43:27	29.45741	36.15445	151.5898
11/27/2017 18:44:03	29.45741	36.15445	151.5898
11/27/2017 18:44:15	29.45741	36.15445	151.5898
11/27/2017 18:44:34	21.61918	47.55688	146.4652
11/27/2017 18:45:05	21.61918	47.55688	146.4652
11/27/2017 18:45:15	34.08629	49.95851	267.3996
11/27/2017 18:45:21	34.08629	49.95851	267.3996
11/27/2017 18:45:24	34.08629	49.95851	267.3996
11/27/2017 18:45:33	34.08629	49.95851	267.3996
11/27/2017 18:45:37	34.08629	49.95851	267.3996
11/27/2017 18:45:40	34.08629	49.95851	267.3996
11/27/2017 18:45:43	34.08629	49.95851	267.3996
11/27/2017 18:45:48	34.08629	49.95851	267.3996
11/27/2017 18:45:55	25.34913	25.9237	20.706
11/27/2017 18:46:00	25.34913	25.9237	20.706
11/27/2017 18:46:05	25.34913	25.9237	20.706
11/27/2017 18:46:15	25.34913	25.9237	20.706
11/27/2017 18:46:22	25.34913	25.9237	20.706
11/27/2017 18:46:35	25.34913	25.9237	20.706
11/27/2017 18:46:38	25.34913	25.9237	322.8596
11/27/2017 18:46:45	25.34913	25.9237	322.8596
11/27/2017 18:46:58	25.34913	25.9237	322.8596
11/27/2017 18:47:01	25.34913	25.9237	322.8596
11/27/2017 18:47:04	25.34913	25.9237	322.8596
11/27/2017 18:47:09	25.34913	25.9237	322.8596
11/27/2017 18:47:20	25.34913	25.9237	322.8596
11/27/2017 18:47:30	25.34913	25.9237	322.8596
11/27/2017 18:47:39	25.34913	25.9237	322.8596
11/27/2017 18:47:44	25.34913	25.9237	322.8596
11/27/2017 18:47:53	25.34913	25.9237	322.8596
11/27/2017 18:48:04	25.34913	25.9237	322.8596
11/27/2017 18:48:20	25.34913	25.9237	322.8596
11/27/2017 18:48:27	25.34913	25.9237	322.8596
11/27/2017 18:48:29	25.34913	25.9237	322.8596
11/27/2017 18:48:32	25.34913	25.9237	322.8596
11/27/2017 18:48:41	25.34913	25.9237	322.8596
11/27/2017 18:48:44	25.34913	25.9237	322.8596
11/27/2017 18:48:47	25.34913	25.9237	322.8596
11/27/2017 18:48:53	25.34913	25.9237	322.8596
11/27/2017 18:49:05	25.34913	25.9237	322.8596
11/27/2017 18:49:12	25.34913	25.9237	322.8596
11/27/2017 18:49:16	12.72201	13.62454	45.75378
11/27/2017 18:49:19	12.72201	13.62454	45.75378
11/27/2017 18:49:22	12.72201	13.62454	45.75378
11/27/2017 18:49:26	12.72201	13.62454	45.75378
11/27/2017 18:49:32	12.72201	13.62454	45.75378
11/27/2017 18:49:37	12.72201	13.62454	45.75378
11/27/2017 18:49:43	12.72201	13.62454	45.75378
11/27/2017 18:49:49	12.72201	13.62454	45.75378
11/27/2017 18:50:02	12.72201	13.62454	45.75378
11/27/2017 18:50:06	12.72201	13.62454	45.75378
11/27/2017 18:50:14	12.72201	13.62454	45.75378
11/27/2017 18:50:18	12.72201	13.62454	45.75378
11/27/2017 18:50:21	12.72201	13.62454	45.75378
11/27/2017 18:50:29	12.72201	13.62454	45.75378
11/27/2017 18:50:39	12.72201	13.62454	45.75378
11/27/2017 18:50:47	12.72201	13.62454	45.75378
11/27/2017 18:50:53	12.72201	13.62454	45.75378
11/27/2017 18:51:02	12.72201	13.62454	45.75378
11/27/2017 18:51:11	12.72201	13.62454	45.75378
11/27/2017 18:51:14	12.72201	13.62454	45.75378
11/27/2017 18:51:17	12.72201	13.62454	45.75378
11/27/2017 18:51:28	12.72201	13.62454	45.75378
11/27/2017 18:51:36	12.72201	13.62454	45.75378
11/27/2017 18:51:43	12.72201	13.62454	45.75378
11/27/2017 18:51:47	12.72201	13.62454	45.75378
11/27/2017 18:51:50	12.72201	13.62454	45.75378
11/27/2017 18:52:01	12.72201	13.62454	45.75378
11/27/2017 18:52:10	12.72201	13.62454	45.75378
11/27/2017 18:52:15	12.72201	13.62454	45.75378
11/27/2017 18:52:21	12.72201	13.62454	45.75378
11/27/2017 18:52:26	12.72201	13.62454	45.75378
